Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,4,CIN,0,4,0,Punt,"(7:08) R.Rehkow punts 54 yards to CLE 44, Center-W.Wagner. D.Carter to CIN 42 for 14 yards (T.Anderson).",4th & 28 at CIN 2
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,5,CLE,0,1,0,3 Yard Run,(6:56) (Shotgun) D.Sampson up the middle to CIN 39 for 3 yards (O.Burks; M.Murphy). CIN-M.Pennel was injured during the play.,1st & 10 at CIN 42
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,5,CLE,0,2,0,Pass Incomplete,(6:18) (Shotgun) J.Flacco pass incomplete deep middle to H.Fannin.,2nd & 7 at CIN 39
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,5,CLE,0,3,0,13 Yard Pass,(6:15) (Shotgun) J.Flacco pass short right to J.Jeudy to CIN 26 for 13 yards (D.Turner; G.Stone).,3rd & 7 at CIN 39
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,5,CLE,0,4,0,Pass Incomplete,"(5:50) (No Huddle) J.Flacco pass incomplete short right to C.Tillman.
Penalty on CLE-D.Jones, Ineligible Downfield Pass, declined.",1st & 10 at CIN 26
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,5,CLE,0,5,0,4 Yard Run,"(5:46) (Shotgun) D.Sampson right tackle to CIN 22 for 4 yards (J.Ossai, J.Battle).",2nd & 10 at CIN 26
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,5,CLE,0,6,0,9 Yard Pass,(5:07) (Shotgun) J.Flacco pass short left to J.Jeudy ran ob at CIN 13 for 9 yards.,3rd & 6 at CIN 22
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,5,CLE,0,7,0,Run for No Gain,(4:31) D.Sampson left tackle to CIN 13 for no gain (M.Pennel; T.Slaton). ** Injury Update: CIN-M.Pennel has returned to the game.,1st & 10 at CIN 13
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,5,CLE,0,8,0,1 Yard Pass,(3:50) (Shotgun) J.Flacco pass short right to H.Fannin to CIN 12 for 1 yard (D.Hill; M.Pennel).,2nd & 10 at CIN 13
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,5,CLE,0,9,0,-6 Yard Sack,(3:10) (Shotgun) J.Flacco sacked at CIN 18 for -6 yards (B.Hill).,3rd & 9 at CIN 12
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,5,CLE,0,10,0,Field Goal No Good,"(2:25) A.Szmyt 36 yard field goal is No Good, Wide Right, Center-R.Sunahara, Holder-C.Bojorquez.",4th & 15 at CIN 18
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,6,CIN,0,1,0,-1 Yard Run,(2:22) (Shotgun) C.Brown right guard to CIN 25 for -1 yards (M.Garrett).,1st & 10 at CIN 26
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,6,CIN,0,2,0,10 Yard Pass,(2:17) (Shotgun) J.Burrow pass short left to T.Higgins pushed ob at CIN 35 for 10 yards (G.Newsome).,2nd & 11 at CIN 25
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,6,CIN,0,3,0,Run for No Gain,(2:13) (Shotgun) C.Brown up the middle to CIN 35 for no gain (D.Bush).,3rd & 1 at CIN 35
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,6,CIN,0,4,0,-5 Yard Penalty,"(2:00) (Shotgun) PENALTY on CIN, Delay of Game, 5 yards, enforced at CIN 35 - No Play.",4th & 1 at CIN 35
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,6,CIN,0,5,0,Punt,"(2:00) R.Rehkow punts 49 yards to CLE 21, Center-W.Wagner. D.Carter to CLE 33 for 12 yards (W.Wagner; S.Perine).",4th & 6 at CIN 30
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,7,CLE,0,1,0,9 Yard Pass,(1:50) (Shotgun) J.Flacco pass short left to D.Njoku to CLE 42 for 9 yards (L.Wilson).,1st & 10 at CLE 33
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,7,CLE,0,2,0,Interception,"(1:30) (No Huddle, Shotgun) J.Flacco pass short left intended for C.Tillman INTERCEPTED by D.Turner at CLE 47. D.Turner to CLE 40 for 7 yards (J.Ford).",2nd & 1 at CLE 42
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,8,CIN,0,1,0,-2 Yard Run,(1:24) C.Ford reported in as eligible.  C.Brown right guard to CLE 42 for -2 yards (I.McGuire).,1st & 10 at CLE 40
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,8,CIN,0,2,0,5 Yard Penalty,"(1:20) PENALTY on CLE-S.Harris, Encroachment, 5 yards, enforced at CLE 42 - No Play.",2nd & 12 at CLE 42
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,8,CIN,0,3,0,-5 Yard Run,(1:20) C.Ford reported in as eligible.  C.Brown right end to CLE 42 for -5 yards (C.Schwesinger).,2nd & 7 at CLE 37
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,8,CIN,0,4,0,-3 Yard Run,(1:17) C.Ford reported in as eligible.  C.Brown left guard to CLE 45 for -3 yards (M.Garrett).,3rd & 12 at CLE 42
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,8,CIN,0,5,0,Punt,"(:30) R.Rehkow punts 49 yards to CLE 1, Center-W.Wagner, downed by CIN-P.Jules.",4th & 20 at 50
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,9,CLE,0,1,0,Pass Incomplete,(:19) (Shotgun) J.Flacco pass incomplete deep right to D.Njoku.,1st & 10 at CLE 1
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,9,CLE,0,2,0,6 Yard Pass,(:13) (Shotgun) J.Flacco pass short right to J.Thrash ran ob at CLE 7 for 6 yards (J.Newton).,2nd & 10 at CLE 1
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,9,CLE,0,3,0,-3 Yard Penalty,"(:08) (Shotgun) PENALTY on CLE-D.Jones, False Start, 3 yards, enforced at CLE 7 - No Play.",3rd & 4 at CLE 7
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,9,CLE,0,4,0,25 Yard Pass,(:08) (Shotgun) J.Flacco pass deep left to J.Jeudy to CLE 29 for 25 yards (G.Stone; D.Hill) [T.Hendrickson].,3rd & 7 at CLE 4
2025,Week 1,SUN,09/07,Dolphins,Colts,1ST QUARTER,1,IND,1,1,0,Kickoff,R.Patterson kicks 60 yards from MIA 35 to IND 5. A.Dulin to IND 32 for 27 yards (M.Fitzpatrick).,Kickoff from MIA 35
2025,Week 1,SUN,09/07,Dolphins,Colts,1ST QUARTER,1,IND,1,2,0,14 Yard Pass,(14:54) D.Jones pass short left to T.Warren pushed ob at IND 46 for 14 yards (J.Jones; Ja.Phillips).,1st & 10 at IND 32
2025,Week 1,SUN,09/07,Dolphins,Colts,1ST QUARTER,1,IND,1,3,0,Pass Incomplete,(14:20) (Shotgun) D.Jones pass incomplete short right to M.Pittman.,1st & 10 at IND 46
2025,Week 1,SUN,09/07,Dolphins,Colts,1ST QUARTER,1,IND,1,4,0,8 Yard Pass,(14:16) (Shotgun) D.Jones pass short middle to T.Warren to MIA 46 for 8 yards (I.Melifonwu).,2nd & 10 at IND 46
2025,Week 1,SUN,09/07,Dolphins,Colts,1ST QUARTER,1,IND,1,5,0,14 Yard Pass,(13:34) (Shotgun) D.Jones pass short left to M.Pittman pushed ob at MIA 32 for 14 yards (J.Jones).,3rd & 2 at MIA 46
2025,Week 1,SUN,09/07,Dolphins,Colts,1ST QUARTER,1,IND,1,6,0,21 Yard Pass,(12:52) (Shotgun) D.Jones pass deep left to T.Warren to MIA 11 for 21 yards (S.Duck; M.Fitzpatrick).,1st & 10 at MIA 32
2025,Week 1,SUN,09/07,Dolphins,Colts,1ST QUARTER,1,IND,1,7,0,2 Yard Run,(12:07) J.Taylor left tackle to MIA 9 for 2 yards (T.Dodson).,1st & 10 at MIA 11
2025,Week 1,SUN,09/07,Dolphins,Colts,1ST QUARTER,1,IND,1,8,0,Pass Incomplete,(11:29) (Shotgun) D.Jones pass incomplete short left to A.Pierce (S.Duck).,2nd & 8 at MIA 9
2025,Week 1,SUN,09/07,Dolphins,Colts,1ST QUARTER,1,IND,1,9,0,3 Yard Run,(11:25) (Shotgun) D.Jones scrambles right end to MIA 6 for 3 yards (M.Judon).,3rd & 8 at MIA 9
2025,Week 1,SUN,09/07,Dolphins,Colts,1ST QUARTER,1,IND,1,10,1,Field Goal,"(10:41) S.Shrader 24 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",4th & 5 at MIA 6
2025,Week 1,SUN,09/07,Dolphins,Colts,1ST QUARTER,2,MIA,0,1,0,Kickoff,S.Shrader kicks 58 yards from IND 35 to MIA 7. D.Eskridge pushed ob at MIA 45 for 38 yards (R.Thomas).,Kickoff from IND 35
2025,Week 1,SUN,09/07,Dolphins,Colts,1ST QUARTER,2,MIA,0,2,0,9 Yard Run,(10:30) D.Achane left guard to IND 46 for 9 yards (D.Buckner; C.Bynum).,1st & 10 at MIA 45
2025,Week 1,SUN,09/07,Dolphins,Colts,1ST QUARTER,2,MIA,0,3,0,4 Yard Pass,"(10:03) (No Huddle, Shotgun) T.Tagovailoa pass short right to T.Hill to IND 42 for 4 yards (Z.Franklin).",2nd & 1 at IND 46
2025,Week 1,SUN,09/07,Dolphins,Colts,1ST QUARTER,2,MIA,0,4,0,-2 Yard Run,"(9:28) (Shotgun) D.Achane up the middle to IND 44 for -2 yards (K.Paye, J.Bachie). MIA-J.Daniels was injured during the play.",1st & 10 at IND 42
2025,Week 1,SUN,09/07,Dolphins,Colts,1ST QUARTER,2,MIA,0,5,0,4 Yard Pass,(8:54) (Shotgun) T.Tagovailoa pass short right to J.Waddle to IND 40 for 4 yards (C.Ward).,2nd & 12 at IND 44
2025,Week 1,SUN,09/07,Dolphins,Colts,1ST QUARTER,2,MIA,0,6,0,Interception,"(8:21) (No Huddle, Shotgun) T.Tagovailoa pass deep right intended for T.Hill INTERCEPTED by C.Bynum at IND 17. C.Bynum to IND 31 for 14 yards (D.Achane).
PENALTY on IND-Z.Franklin, Unnecessary Roughness, 15 yards, enforced at IND 31.",3rd & 8 at IND 40
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,1,IND,1,1,0,6 Yard Run,(8:12) D.Jones scrambles right end pushed ob at IND 22 for 6 yards (M.Fitzpatrick).,1st & 10 at IND 16
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,1,IND,1,2,0,1 Yard Run,(7:33) (Shotgun) J.Taylor right tackle to IND 23 for 1 yard (T.Dodson).,2nd & 4 at IND 22
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,1,IND,1,3,0,6 Yard Pass,(6:52) (Shotgun) D.Jones pass short right to J.Taylor to IND 29 for 6 yards (Z.Sieler).,3rd & 3 at IND 23
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,1,IND,1,4,0,3 Yard Run,"(6:21) (No Huddle, Shotgun) J.Taylor right tackle to IND 32 for 3 yards (M.Fitzpatrick; T.Dodson).",1st & 10 at IND 29
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,1,IND,1,5,0,6 Yard Pass,(5:41) (Shotgun) D.Jones pass short left to J.Downs to IND 38 for 6 yards (K.Grant).,2nd & 7 at IND 32
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,1,IND,1,6,0,3 Yard Run,(5:00) J.Travis reported in as eligible.  T.Warren up the middle to IND 41 for 3 yards (M.Butler).,3rd & 1 at IND 38
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,1,IND,1,7,0,13 Yard Run,(4:21) (Shotgun) J.Taylor up the middle to MIA 46 for 13 yards (I.Melifonwu).,1st & 10 at IND 41
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,1,IND,1,8,0,1 Yard Run,"(3:42) (No Huddle, Shotgun) J.Taylor left tackle to MIA 45 for 1 yard (J.Brooks).",1st & 10 at MIA 46
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,1,IND,1,9,0,16 Yard Pass,(3:04) (Shotgun) D.Jones pass short right to J.Taylor to MIA 29 for 16 yards (J.Jones).,2nd & 9 at MIA 45
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,1,IND,1,10,0,5 Yard Run,(2:18) (Shotgun) J.Taylor up the middle to MIA 24 for 5 yards (I.Melifonwu).,1st & 10 at MIA 29
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,1,IND,1,11,0,4 Yard Run,(1:42) (Shotgun) J.Taylor up the middle to MIA 20 for 4 yards (M.Judon; J.Brooks).,2nd & 5 at MIA 24
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,1,IND,1,12,0,3 Yard Run,(:57) D.Jones up the middle to MIA 17 for 3 yards (Jo.Phillips).,3rd & 1 at MIA 20
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,1,IND,1,13,0,-10 Yard Sack,"(:16) (Shotgun) D.Jones sacked at MIA 27 for -10 yards (B.Chubb).
Penalty on IND-B.Raimann, Offensive Holding, declined.",1st & 10 at MIA 17
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,1,IND,1,14,0,Touchdown Colts,"(15:00) (Shotgun) D.Jones pass deep right to M.Pittman for 27 yards, TOUCHDOWN.",2nd & 20 at MIA 27
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,1,IND,1,15,1,Extra Point Good,"S.Shrader extra point is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",XP attempt from MIA 15
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,2,MIA,0,1,0,Kickoff,S.Shrader kicks 54 yards from IND 35 to MIA 11. M.Washington to MIA 38 for 27 yards (J.Bachie; A.Ajiake).,Kickoff from IND 35
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,2,MIA,0,2,0,6 Yard Run,(14:49) D.Achane up the middle to MIA 44 for 6 yards (K.Moore; Z.Franklin).,1st & 10 at MIA 38
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,2,MIA,0,3,0,Fumble,"(14:23) (No Huddle, Shotgun) T.Tagovailoa sacked at MIA 38 for -6 yards (K.Moore). FUMBLES (K.Moore) [K.Moore], RECOVERED by IND-X.Howard at MIA 44. X.Howard to MIA 42 for 2 yards (J.Savaiinaea).",2nd & 4 at MIA 44
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,3,IND,1,1,0,18 Yard Pass,(14:14) (Shotgun) D.Jones pass deep right to A.Mitchell ran ob at MIA 24 for 18 yards.,1st & 10 at MIA 42
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,3,IND,1,2,0,20 Yard Pass,"(13:54) (No Huddle, Shotgun) D.Jones pass short left to M.Alie-Cox to MIA 4 for 20 yards (M.Fitzpatrick, T.Dodson).",1st & 10 at MIA 24
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,3,IND,1,3,0,2 Yard Run,(13:22) (Shotgun) J.Taylor right guard to MIA 2 for 2 yards (M.Butler).,1st & 4 at MIA 4
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,3,IND,1,4,0,1 Yard Run,(12:41) J.Taylor right tackle to MIA 1 for 1 yard (J.Jones; D.Trader).,2nd & 2 at MIA 2
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,3,IND,1,5,0,Touchdown Colts,"(12:05) D.Jones right guard for 1 yard, TOUCHDOWN.",3rd & 1 at MIA 1
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,3,IND,1,6,1,Extra Point Good,"S.Shrader extra point is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",XP attempt from MIA 15
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,4,MIA,0,1,0,Kickoff,S.Shrader kicks 55 yards from IND 35 to MIA 10. M.Washington to MIA 24 for 14 yards (A.Ogletree).,Kickoff from IND 35
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,4,MIA,0,2,0,Pass Incomplete,(11:57) (Shotgun) T.Tagovailoa pass incomplete short middle to A.Ingold (C.Bynum) [G.Stewart].,1st & 10 at MIA 24
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,4,MIA,0,3,0,11 Yard Pass,(11:53) (Shotgun) T.Tagovailoa pass short right to T.Hill to MIA 35 for 11 yards (C.Ward; J.Bachie).,2nd & 10 at MIA 24
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,4,MIA,0,4,0,Run for No Gain,(11:10) D.Achane left tackle to MIA 35 for no gain (D.Buckner; G.Stewart).,1st & 10 at MIA 35
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,4,MIA,0,5,0,1 Yard Run,(10:31) D.Achane right end to MIA 36 for 1 yard (K.Moore; N.Cross).,2nd & 10 at MIA 35
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,4,MIA,0,6,0,14 Yard Pass,(9:47) (Shotgun) T.Tagovailoa pass short middle to T.Conner to 50 for 14 yards (Z.Franklin).,3rd & 9 at MIA 36
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,4,MIA,0,7,0,-7 Yard Sack,(9:05) (Shotgun) T.Tagovailoa sacked at MIA 43 for -7 yards (N.Cross).,1st & 10 at 50
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,4,MIA,0,8,0,9 Yard Pass,(8:21) (Shotgun) T.Tagovailoa pass short left to M.Washington to IND 48 for 9 yards (Z.Franklin; C.Bynum).,2nd & 17 at MIA 43
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,4,MIA,0,9,0,-6 Yard Sack,(7:34) (Shotgun) T.Tagovailoa sacked at MIA 46 for -6 yards (S.Ebukam).,3rd & 8 at IND 48
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,4,MIA,0,10,0,Punt,"(6:53) J.Bailey punts 42 yards to IND 12, Center-J.Cardona, fair catch by A.Gould.",4th & 14 at MIA 46
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,5,IND,1,1,0,5 Yard Pass,(6:46) D.Jones pass short left to J.Taylor to IND 17 for 5 yards (J.Brooks).,1st & 10 at IND 12
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,5,IND,1,2,0,6 Yard Pass,"(6:10) (Shotgun) D.Jones pass short left to T.Warren to IND 23 for 6 yards (S.Duck, J.Brooks). MIA-S.Duck was injured during the play.",2nd & 5 at IND 17
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,5,IND,1,3,0,Pass Incomplete,(5:39) (Shotgun) D.Jones pass incomplete short right to T.Warren (J.Jones).,1st & 10 at IND 23
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,5,IND,1,4,0,5 Yard Pass,(5:36) (Shotgun) D.Jones pass short left to M.Pittman to IND 28 for 5 yards (R.Douglas).,2nd & 10 at IND 23
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,5,IND,1,5,0,3 Yard Pass,(4:58) (Shotgun) D.Jones pass short left to A.Mitchell to IND 31 for 3 yards (T.Dodson).,3rd & 5 at IND 28
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,5,IND,1,6,0,Pass Incomplete,(4:04) D.Jones pass incomplete short right to M.Pittman (R.Douglas).,1st & 10 at IND 36
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,5,IND,1,7,0,Pass Incomplete,(3:59) (Shotgun) D.Jones pass incomplete deep left to A.Pierce.,2nd & 10 at IND 36
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,5,IND,1,8,0,14 Yard Pass,"(3:53) (Shotgun) D.Jones pass short right to M.Pittman to 50 for 14 yards (J.Jones).
Penalty on MIA-C.Robinson, Defensive Offside, declined.",3rd & 10 at IND 36
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,5,IND,1,9,0,1 Yard Run,(3:33) (Shotgun) J.Taylor left tackle to MIA 49 for 1 yard (J.Brooks; T.Dodson).,1st & 10 at 50
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,5,IND,1,10,0,-1 Yard Run,"(2:53) (Shotgun) J.Taylor right guard to 50 for -1 yards (A.Davis, T.Dodson).",2nd & 9 at MIA 49
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,5,IND,1,11,0,8 Yard Pass,(2:49) (Shotgun) D.Jones pass short middle to T.Warren to MIA 42 for 8 yards (I.Melifonwu).,3rd & 10 at 50
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,5,IND,1,12,0,6 Yard Pass,(2:42) (Shotgun) D.Jones pass short right to J.Downs to MIA 36 for 6 yards (I.Melifonwu).,4th & 2 at MIA 42
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,5,IND,1,13,0,15 Yard Run,(2:00) (Shotgun) J.Taylor left guard to MIA 21 for 15 yards (M.Fitzpatrick; J.Jones).,1st & 10 at MIA 36
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,5,IND,1,14,0,3 Yard Run,(1:20) J.Taylor right tackle to MIA 18 for 3 yards (C.Robinson).,1st & 10 at MIA 21
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,5,IND,1,15,0,5 Yard Run,(:41) (Shotgun) J.Taylor up the middle to MIA 13 for 5 yards (Z.Sieler).,2nd & 7 at MIA 18
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,5,IND,1,16,0,-3 Yard Run,(:36) J.Taylor left end to MIA 16 for -3 yards (J.Brooks).,3rd & 2 at MIA 13
2025,Week 1,SUN,09/07,Dolphins,Colts,2ND QUARTER,5,IND,1,17,1,Field Goal,"(:03) S.Shrader 35 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",4th & 5 at MIA 16
2025,Week 1,SUN,09/07,Dolphins,Colts,3RD QUARTER,1,MIA,0,1,0,Kickoff,S.Shrader kicks 52 yards from IND 35 to MIA 13. M.Washington to MIA 32 for 19 yards (A.Adebawore; J.Bachie).,Kickoff from IND 35
2025,Week 1,SUN,09/07,Dolphins,Colts,3RD QUARTER,1,MIA,0,2,0,6 Yard Pass,(14:55) (Shotgun) T.Tagovailoa pass short right to D.Achane pushed ob at MIA 38 for 6 yards (L.Latu).,1st & 10 at MIA 32
2025,Week 1,SUN,09/07,Dolphins,Colts,3RD QUARTER,1,MIA,0,3,0,3 Yard Pass,(14:16) (Shotgun) T.Tagovailoa pass short right to D.Achane to MIA 41 for 3 yards (K.Moore).,2nd & 4 at MIA 38
2025,Week 1,SUN,09/07,Dolphins,Colts,3RD QUARTER,1,MIA,0,4,0,3 Yard Run,(13:37) O.Gordon up the middle to MIA 44 for 3 yards (J.Bachie; N.Cross).,3rd & 1 at MIA 41
2025,Week 1,SUN,09/07,Dolphins,Colts,3RD QUARTER,1,MIA,0,5,0,1 Yard Pass,(12:57) (Shotgun) T.Tagovailoa pass short right to A.Ingold to MIA 45 for 1 yard (J.Bachie).,1st & 10 at MIA 44
2025,Week 1,SUN,09/07,Dolphins,Colts,3RD QUARTER,1,MIA,0,6,0,6 Yard Pass,(12:13) (Shotgun) T.Tagovailoa pass short right to J.Waddle to IND 49 for 6 yards (C.Ward). MIA-J.Waddle was injured during the play.,2nd & 9 at MIA 45
2025,Week 1,SUN,09/07,Dolphins,Colts,3RD QUARTER,1,MIA,0,7,0,Interception,(11:30) (Shotgun) T.Tagovailoa pass short right intended for M.Washington INTERCEPTED by L.Latu at IND 40. L.Latu pushed ob at IND 42 for 2 yards (D.Eskridge).,3rd & 3 at IND 49
2025,Week 1,SUN,09/07,Dolphins,Colts,3RD QUARTER,2,IND,1,1,0,36 Yard Pass,(11:19) D.Jones pass deep left to A.Pierce pushed ob at MIA 22 for 36 yards (M.Fitzpatrick).,1st & 10 at IND 42
2025,Week 1,SUN,09/07,Dolphins,Colts,3RD QUARTER,2,IND,1,2,0,5 Yard Pass,"(10:57) (No Huddle, Shotgun) D.Jones pass short left to M.Pittman to MIA 17 for 5 yards (T.Dodson).",1st & 10 at MIA 22
2025,Week 1,SUN,09/07,Dolphins,Colts,3RD QUARTER,2,IND,1,3,0,6 Yard Run,(10:20) (Shotgun) J.Taylor left guard to MIA 11 for 6 yards (I.Melifonwu).,2nd & 5 at MIA 17
2025,Week 1,SUN,09/07,Dolphins,Colts,3RD QUARTER,2,IND,1,4,0,7 Yard Run,(9:38) J.Taylor right tackle to MIA 4 for 7 yards (Z.Sieler).,1st & 10 at MIA 11
2025,Week 1,SUN,09/07,Dolphins,Colts,3RD QUARTER,2,IND,1,5,0,-10 Yard Penalty,"(8:52) (Shotgun) J.Taylor left guard to MIA 3 for 1 yard (Z.Sieler; M.Fitzpatrick).
PENALTY on IND-M.Goncalves, Offensive Holding, 10 yards, enforced at MIA 4 - No Play.",2nd & 3 at MIA 4
2025,Week 1,SUN,09/07,Dolphins,Colts,3RD QUARTER,2,IND,1,6,0,4 Yard Pass,(8:23) D.Jones pass short left to T.Warren to MIA 10 for 4 yards (J.Marshall; J.Jones).,2nd & 13 at MIA 14
2025,Week 1,SUN,09/07,Dolphins,Colts,3RD QUARTER,2,IND,1,7,0,Pass Incomplete,(7:39) (Shotgun) D.Jones pass incomplete short left to T.Warren (M.Fitzpatrick).,3rd & 9 at MIA 10
2025,Week 1,SUN,09/07,Dolphins,Colts,3RD QUARTER,2,IND,1,8,1,Field Goal,"(7:33) S.Shrader 28 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",4th & 9 at MIA 10
2025,Week 1,SUN,09/07,Dolphins,Colts,3RD QUARTER,3,MIA,0,1,0,Kickoff,S.Shrader kicks 67 yards from IND 35 to MIA -2. D.Eskridge to MIA 25 for 27 yards (A.Dulin).,Kickoff from IND 35
2025,Week 1,SUN,09/07,Dolphins,Colts,3RD QUARTER,3,MIA,0,2,0,21 Yard Pass,(7:25) T.Tagovailoa pass deep left to T.Hill to MIA 46 for 21 yards (M.Blackmon). ** Injury Update: MIA-J.Waddle has returned to the game.,1st & 10 at MIA 25
2025,Week 1,SUN,09/07,Dolphins,Colts,3RD QUARTER,3,MIA,0,3,0,4 Yard Pass,(6:46) (Shotgun) T.Tagovailoa pass short right to J.Waddle to 50 for 4 yards (M.Blackmon).,1st & 10 at MIA 46
2025,Week 1,SUN,09/07,Dolphins,Colts,3RD QUARTER,3,MIA,0,4,0,15 Yard Run,(6:09) D.Achane left guard to IND 35 for 15 yards (N.Cross).,2nd & 6 at 50
2025,Week 1,SUN,09/07,Dolphins,Colts,3RD QUARTER,3,MIA,0,5,0,4 Yard Pass,(5:30) T.Tagovailoa pass short right to T.Hill to IND 31 for 4 yards (C.Ward).,1st & 10 at IND 35
2025,Week 1,SUN,09/07,Dolphins,Colts,3RD QUARTER,3,MIA,0,6,0,Pass Incomplete,(4:45) (Shotgun) T.Tagovailoa pass incomplete deep left to M.Washington.,2nd & 6 at IND 31
